cod_concesion,COD_CONTADOR_ACT,CALIBRE
VR,Q19GA023984U,15.0
VR,Q19GA023984U,15.0
VR,J17LA638922M,13.0
VR,Q18GA043852K,13.0
VR,Q18GA043520T,13.0
VR,Q21GA045829S,13.0
VR,Q18GA038041Y,13.0
VR,Q18GA043521U,13.0
VR,Q18EA019468Z,13.0
VR,Q18GA037902O,13.0
VR,Q19GA005163P,13.0
VR,Q18GA043513U,13.0
VR,,
VR,Q19GA023563D,13.0
VR,D12TA089799Z,13.0
VR,Q18EA019587F,13.0
VR,Q21GA046085G,13.0
VR,Q18GA043702X,13.0
VR,4156291,13.0
VR,D12TA089451A,13.0
VR,Q19GA043226Q,13.0
VR,,
VR,C18LA220041P,13.0
VR,Q19GA005237Q,13.0
VR,Q19GA023618B,13.0
VR,,
VR,4156305,13.0
VR,Q19GA023935L,13.0
VR,,
VR,,
VR,Q18GA043809H,13.0
VR,Q18GA043628E,13.0
VR,Q18EA019490X,13.0
VR,Q18GA043062O,13.0
VR,,
VR,Q18GA043085V,13.0
VR,Q18GA037867C,13.0
VR,J17LA639037W,13.0
VR,J17LA639036V,13.0
VR,Q19GA023930G,13.0
VR,Q18GA043272W,13.0
VR,Q18EA019440N,13.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,J15LA851213S,13.0
VR,32701,13.0
VR,J15LA836987P,13.0
VR,Q21BC000445S,25.0
VR,J14LA732700H,13.0
VR,J14LA732677Z,13.0
VR,J14LA732579V,13.0
VR,J14LA732551M,13.0
VR,J14LA732501C,13.0
VR,J14LA732683X,13.0
VR,J14LA732678A,13.0
VR,J14LA732699F,13.0
VR,J14LA732684Y,13.0
VR,J14LA732582T,13.0
VR,J14LA732686A,13.0
VR,J14LA732500B,13.0
VR,J14LA732578X,13.0
VR,J14LA732705M,13.0
VR,J14LA732479V,13.0
VR,J14LA73248L,13.0
VR,J14LA732580R,13.0
VR,,
VR,Q21GA045823M,13.0
VR,J14LA732585W,13.0
VR,J14LA732688C,13.0
VR,J14LA732698E,13.0
VR,J14LA732693Z,13.0
VR,Q19GA004895O,13.0
VR,Q18GA043447B,13.0
VR,,
VR,J14LA732554P,13.0
VR,Q18EA019410H,13.0
VR,J14LA732682W,13.0
VR,,
VR,J14LA732680U,13.0
VR,D12TA089425Y,13.0
VR,J15LA851476N,13.0
VR,D12TA089334W,13.0
VR,J14LA732706N,13.0
VR,Q21GA031148F,13.0
VR,J14LA732577W,13.0
VR,,
VR,Q19GA023837K,13.0
VR,D12TA089424X,13.0
VR,J17LA638998G,13.0
VR,Q22GA021031X,13.0
VR,Q18GA043844K,13.0
VR,Q18GA043273X,13.0
VR,Q19GA023891Q,13.0
VR,J15LA851538K,13.0
VR,Q18GA042884O,13.0
VR,C18LA220045T,13.0
VR,J14LA732685Z,13.0
VR,J14LA732581S,13.0
VR,J15LA850499Q,13.0
VR,Q19GA005125J,13.0
VR,D12TA089390E,13.0
VR,J14LA732502D,13.0
VR,J17LA638688T,13.0
VR,J17LA638659Q,13.0
VR,202397,13.0
VR,202399,13.0
VR,Q21GA031238G,13.0
VR,Q21GA031187M,13.0
VR,Q21GA031187M,13.0
VR,J14LA732584V,13.0
VR,J14LA732696C,13.0
VR,J15LA850352V,13.0
VR,Q21GA046179L,13.0
VR,Q18GA042988V,13.0
VR,,
VR,J14LA732676Y,13.0
VR,J14LA732689D,13.0
VR,Q18EA019443Q,13.0
VR,Q18EA019411I,13.0
VR,Q18GA042900X,13.0
VR,4159964,13.0
VR,J17LA638730G,13.0
VR,J14LA728179F,13.0
VR,Q19GA005035I,13.0
VR,D12TA089374E,13.0
VR,,
VR,J14LA732697D,13.0
VR,OA023379H,13.0
VR,Q18GA037926W,13.0
VR,Q18GA043839N,13.0
VR,Q19GA005027I,13.0
VR,Q19GA005015E,13.0
VR,J15LA850948U,13.0
VR,J14LA732497X,13.0
VR,J15LA851268H,13.0
VR,J14LA732659X,13.0
VR,Q18EA019803U,13.0
VR,J15LA851336C,13.0
VR,D12TA089459L,13.0
VR,J17LA638704E,13.0
VR,JLA836982K,13.0
VR,J17LA638920K,13.0
VR,Q18GA037820N,13.0
VR,J17LA638982Y,13.0
VR,Q18GA043242Q,13.0
VR,G17WA142200R,13.0
VR,J17LA638705F,13.0
VR,J17LA638707H,13.0
VR,J17LA638810F,13.0
VR,J17LA638992A,13.0
VR,L356038,13.0
VR,J17LA638711D,13.0
VR,Q18GA043051L,13.0
VR,Q18EA019655A,13.0
VR,Q18GA043498M,13.0
VR,Q18GA043498M,13.0
VR,J17LA638806J,13.0
VR,,
VR,,
VR,Q19GA005185V,13.0
VR,Q18EA019733X,13.0
VR,Q18GA043217P,13.0
VR,J17LA638809M,13.0
VR,Q18EA019740W,13.0
VR,J17LA638990V,13.0
VR,Q18EA019663A,13.0
VR,Q19GA023782M,13.0
VR,Q19GA023877S,13.0
VR,J17LA638703D,13.0
VR,J17LA638731H,13.0
VR,J13OA117611W,13.0
VR,J13OA117616B,13.0
VR,5116883,13.0
VR,Q18GA037928Y,13.0
VR,Q18GA037934W,13.0
VR,Q19GA004976O,13.0
VR,D11CA267736P,13.0
VR,,
VR,Q18EA018427M,13.0
VR,Q18EA018427M,13.0
VR,Q20BE000282W,65.0
VR,A15JC001298V,20.0
VR,5805220,25.0
VR,Q19GA005118K,13.0
VR,Q18GA043831F,13.0
VR,Q21GA031131,13.0
VR,Q19GA004852D,13.0
VR,Q18GA042873L,13.0
VR,Q19GA023798U,13.0
VR,J17LA638916O,13.0
VR,Q21GA031108X,13.0
VR,Q21GA0231111S,13.0
VR,Q18EA019480V,13.0
VR,Q18GA043330P,13.0
VR,Q21GA031101C,13.0
VR,Q21GA031101C,13.0
VR,Q18EA019910W,13.0
VR,54324768,13.0
VR,Q21EA037204E,13.0
VR,Q18GA043771K,13.0
VR,D12TA089309V,13.0
VR,Q21EA037191W,13.0
VR,J15LA850975X,13.0
VR,J15LA850973V,13.0
VR,J15LA851082Z,13.0
VR,Q18GA043325S,13.0
VR,Q18GA0438716P,13.0
VR,Q18GA04329F,13.0
VR,Q21EA037356T,13.0
VR,J14LA719573K,13.0
VR,J17LA639049A,13.0
VR,Q18GA043724D,13.0
VR,C18LA220109S,13.0
VR,54413358,13.0
VR,C18LA220020K,13.0
VR,Q18EA019818B,13.0
VR,Q19GA023885S,13.0
VR,J15LA850496N,13.0
VR,J15LA850498P,13.0
VR,J15LA850497O,13.0
VR,J15LA850483I,13.0
VR,Q18EA019912Y,13.0
VR,Q19GA005040F,13.0
VR,J15LA851267G,13.0
VR,Q21GA045994E,13.0
VR,Q19GA023737H,13.0
VR,D12TA089299K,13.0
VR,Q18GA042987V,13.0
VR,Q18GA043175W,13.0
VR,J14LA728117R_984258_FICT,13.0
VR,Q18EA019570W,13.0
VR,Q21GA031282K,13.0
VR,J15LA851188I,13.0
VR,Q18EA019617U,13.0
VR,Q18GA043197C,13.0
VR,Q19GA023969V,13.0
VR,J17LA638741J,13.0
VR,Q18EA019360O,13.0
VR,Q18EA019360O,13.0
VR,,
VR,C18LA220052S,13.0
VR,J14LA728181Z,13.0
VR,Q18EA019610N,13.0
VR,,
VR,Q18EA019612P,13.0
VR,Q18EA019611O,13.0
VR,J15LA8509340,13.0
VR,J14LA728138W,13.0
VR,J17LA638706G,13.0
VR,Q19GA023884R,13.0
VR,C18LA220053T,13.0
VR,D12TA089318W,13.0
VR,J15LA837092P,13.0
VR,,
VR,Q21EA037244M,13.0
VR,Q18GA043122J,13.0
VR,A13Q6041704Q,65.0
VR,C18LA220054U,13.0
VR,,
VR,,
VR,,
VR,C18LA220022M,13.0
VR,J17LA63825P,13.0
VR,Q18GA043499N,13.0
VR,C18LA220100J,13.0
VR,C18LA220096E,13.0
VR,C18LA220091Z,13.0
VR,21008877,40.0
VR,J14LA732535M,13.0
VR,Q18GA043686O,13.0
VR,,
VR,J15LA851399R,13.0
VR,Q19GA004922A,13.0
VR,Q19GA004924C,13.0
VR,Q19GA004921Z,13.0
VR,Q19GA004925D,13.0
VR,Q19GA023566G,13.0
VR,Q18GA043738J,13.0
VR,Q19GA004935F,13.0
VR,Q19GA004928G,13.0
VR,Q18EA018461O,13.0
VR,Q18EA019338Q,13.0
VR,Q18GA043680I,13.0
VR,Q18GA043874J,13.0
VR,J15LA851392K,13.0
VR,Q18GA043873I,13.0
VR,Q19GA005139P,13.0
VR,J14LA719570H,13.0
VR,Q18GA043441V,13.0
VR,C18LA220059Z,13.0
VR,J14LA728131P,13.0
VR,Q18GA043698S,13.0
VR,J15LA851334A,13.0
VR,J15LA851248D,13.0
VR,Q18GA043739K,13.0
VR,,
VR,,
VR,J15LA851091A,13.0
VR,J17LA638877V,13.0
VR,J17LA638702C,13.0
VR,Q18GA043744H,13.0
VR,Q18GA038035D,13.0
VR,J14LA728147X,13.0
VR,J17LA638931N,13.0
VR,J17LA638803G,13.0
VR,J17LA638989F,13.0
VR,J14LA732524J,13.0
VR,J14LA719682O,13.0
VR,J14LA719683P,13.0
VR,J15LA837103B,13.0
VR,Q21GA045810H,13.0
VR,Q18GA037913R,13.0
VR,Q18GA04343U,13.0
VR,Q19GA023896V,13.0
VR,J14LA732484S,13.0
VR,Q19GA023600R,13.0
VR,Q18GA043861L,13.0
VR,Q18GA042946L,13.0
VR,Q18EA019835C,13.0
VR,J15LA851396O,13.0
VR,Q18EA019488D,13.0
VR,Q18EA019499G,13.0
VR,J14LA719646K,13.0
VR,Q21GA045970W,13.0
VR,Q19GA023904E,13.0
VR,Q19GA023868R,13.0
VR,J17LA638994C,13.0
VR,Q18GA043715C,13.0
VR,411851,20.0
VR,D12TA089338A,13.0
VR,D12TA089423W,13.0
VR,J17LA638995D,13.0
VR,Q18GA043269B,13.0
VR,J17LA638811G,13.0
VR,D12TA089353Z,13.0
VR,,
VR,Q18EA018431L,13.0
VR,Q19GA005090P,13.0
VR,J15LA837040D,13.0
VR,J17LA638988E,13.0
VR,Q19GA004892L,13.0
VR,J15LA8514551,13.0
VR,Q18GA043840G,13.0
VR,Q21GA031225B,13.0
VR,Q18GA043440U,13.0
VR,Q18EA018426L,13.0
VR,J17LA638709J,13.0
VR,Q19GA005203G,13.0
VR,Q18EA019801S,13.0
VR,Q18EA019801S,13.0
VR,Q22GA020961A,13.0
VR,Q19GA004896P,13.0
VR,Q21GA046042V,13.0
VR,Q19GA004886N,13.0
VR,Q19GA004966M,13.0
VR,C18LA220057X,13.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,Q18EA009879O,13.0
VR,Q21GA031156F,13.0
VR,Q19GA023845K,13.0
VR,J17LA638997F,13.0
VR,Q21GA031139E,13.0
VR,Q18GA043241P,13.0
VR,Q19GA005131H,13.0
VR,Q18EA019552U,13.0
VR,Q18EA019806X,13.0
VR,J15LA851459M,13.0
VR,Q21GA031226C,13.0
VR,J15LA837102A,13.0
VR,Q18GA043377S,13.0
VR,J15LA850989D,13.0
VR,J17LA638762O,13.0
VR,Q19GA005175T,13.0
VR,J15LA850494L,13.0
VR,Q19GA005065O,13.0
VR,Q19GA023763J,13.0
VR,Q21EA037353Q,13.0
VR,Q19GA005220H,13.0
VR,Q21EA037237N,13.0
VR,J15LA850752K,13.0
VR,J14LA732464O,13.0
VR,J14LA732619P,13.0
VR,C18LA220075Z,13.0
VR,C18LA220078C,13.0
VR,,
VR,D11CA267705I,13.0
VR,J14LA732529O,13.0
VR,J14LA732674W,13.0
VR,Q18EA019453S,13.0
VR,C18LA220012K,13.0
VR,Q18EA019463U,13.0
VR,Q18EA019808Z,13.0
VR,Q18EA018447Q,13.0
VR,Q18EA019749F,13.0
VR,Q18EA019807Y,13.0
VR,Q18EA019745B,13.0
VR,Q18EA019573Z,13.0
VR,J14LA728145V,13.0
VR,Q18EA019744A,13.0
VR,D12TA089797X,13.0
VR,Q18GA043202I,13.0
VR,Q18EA019566A,13.0
VR,G17WA142213W,13.0
VR,J15LA851122Q,13.0
VR,Q18EA019541R,13.0
VR,,
VR,Q18EA019616T,13.0
VR,Q21GA031186L,13.0
VR,Q18EA019580Y,13.0
VR,Q19GA005019I,13.0
VR,,
VR,Q18EA018443M,13.0
VR,J13OA117628F,13.0
VR,J13OA117628F,13.0
VR,G17WA142215V,13.0
VR,Q18EA019746C,13.0
VR,Q18EA018445O,13.0
VR,Q18EA018442L,13.0
VR,Q18EA019758G,13.0
VR,Q18EA018446P,13.0
VR,Q19GA004907B,13.0
VR,J15LA837035G,13.0
VR,J15LA850404T,13.0
VR,C18LA220089F,13.0
VR,Q19GA004888P,13.0
VR,,
VR,,
VR,Q18EA019756E,13.0
VR,Q18EA018450L,13.0
VR,Q18GA043830E,13.0
VR,J15LA850970S,13.0
VR,Q18GA043767Q,13.0
VR,Q18EA019753B,13.0
VR,Q18EA019747D,13.0
VR,Q19GA004901V,13.0
VR,Q19GA004905Z,13.0
VR,Q19GA004908C,13.0
VR,Q19GA004909D,13.0
VR,Q18GA043367C,13.0
VR,Q18EA0182428N,13.0
VR,Q18EA0182428N,13.0
VR,Q19GA004902W,13.0
VR,Q18GA042899V,13.0
VR,Q18EA019827C,13.0
VR,J15LA851234X,13.0
VR,Q18GA043198D,13.0
VR,Q18EA018441K,13.0
VR,C18LA220058V,13.0
VR,Q19GA023743F,13.0
VR,,
VR,J14LA732690W,13.0
VR,J17LA638819O,13.0
VR,Q18GA043719G,13.0
VR,Q18EA019826B,13.0
VR,Q19GA023588M,13.0
VR,Q18GA043832G,13.0
VR,Q18EA019761B,13.0
VR,J17LA638797Z,13.0
VR,,
VR,J14LA732553O,13.0
VR,Q19GA005212H,13.0
VR,Q18EA019579F,13.0
VR,Q18GA043191W,13.0
VR,Q21GA031195M,13.0
VR,J15LA851274F,13.0
VR,Q21GA046103R,13.0
VR,Q21GA046922O,13.0
VR,,
VR,Q21GA045824N,13.0
VR,Q18EA018424J,13.0
VR,Q21GA046218B,13.0
VR,Q22GA021008Y,13.0
VR,D11LA203536P,13.0
VR,J15LA851004L,13.0
VR,Q19GA004990C,13.0
VR,Q18EA018505J,13.0
VR,Q18EA019378Y,13.0
VR,Q18EA019378Y,13.0
VR,D12TA089743J,13.0
VR,Q18GA043548F,13.0
VR,Q18EA019717X,13.0
VR,Q19GA023758M,13.0
VR,Q21EA037231H,13.0
VR,Q18EA019752A,13.0
VR,Q18GA042995U,13.0
VR,Q18EA019491Y,13.0
VR,Q18GA043267Z,13.0
VR,Q19GA023585J,13.0
VR,Q18EA018449S,13.0
VR,Q18EA019805W,13.0
VR,Q18GA043696Q,13.0
VR,Q18EA01936U,13.0
VR,J14LA72813S,13.0
VR,J14LA732473,13.0
VR,Q18EA019751Z,13.0
VR,Q18EA019750Y,13.0
VR,J14LA732728T,13.0
VR,D12TA089873S,13.0
VR,Q19GA005190S,13.0
VR,Q19GA005240L,13.0
VR,J14LA732713M,13.0
VR,Q18GA43216O,13.0
VR,Q18GA043326T,13.0
VR,Q18GA043214M,13.0
VR,J14LA732548R,13.0
VR,Q18EA018465S,13.0
VR,Q18EA019522O,13.0
VR,,
VR,J15LA850753L,13.0
VR,Q18EA019649C,13.0
VR,Q18EA019353P,13.0
VR,Q19GA023846L,13.0
VR,Q18GA043341T,13.0
VR,Q19GA023927L,13.0
VR,Q18EA019648B,13.0
VR,Q18EA018500E,13.0
VR,Q18GA043429Z,13.0
VR,Q18GA043678O,13.0
VR,Q19GA004926E,13.0
VR,Q18GA043671H,13.0
VR,J17LA638991Z,13.0
VR,Q18EA019554W,13.0
VR,Q18EA019471U,13.0
VR,Q18EA019561V,13.0
VR,J17LA638746O,13.0
VR,,
VR,,
VR,Q18GA043283Z,13.0
VR,Q19GA005051I,13.0
VR,Q18EA019562W,13.0
VR,Q18GA043782N,13.0
VR,Q19GA023838L,13.0
VR,Q19GA023838L,13.0
VR,Q18EA018459U,13.0
VR,64661309,13.0
VR,Q18GA043877T,13.0
VR,Q18GA043774N,13.0
VR,Q18GA043452Y,13.0
VR,Q19GA004867K,13.0
VR,Q18GA043707C,13.0
VR,Q18GA043410O,13.0
VR,Q18EA018460N,13.0
VR,Q19GA005055M,13.0
VR,Q21GA046128A,13.0
VR,Q18GA043716D,13.0
VR,J17LA638833M,13.0
VR,Q18GA043760H,13.0
VR,Q21EA037179U,13.0
VR,Q21EA037179U,13.0
VR,Q18GA043086W,13.0
VR,Q21GA045759V,13.0
VR,19026082,40.0
VR,991085150,25.0
VR,,
VR,Q18GA043276A,13.0
VR,Q18EA019727Z,13.0
VR,Q19GA005058P,13.0
VR,Q18GA043712Z,13.0
VR,Q19GA004904Y,13.0
VR,Q18GA043879O,13.0
VR,Q18EA019849I,13.0
VR,Q18GA0138235F,13.0
VR,Q21GA045739R,13.0
VR,Q18GA043884S,13.0
VR,J15LA837089U,13.0
VR,Q19GA023857O,13.0
VR,J14LA732615L,13.0
VR,J14LA719634G,13.0
VR,Q18GA043711Y,13.0
VR,Q18GA019472L,13.0
VR,J14LA732716P,13.0
VR,J14LA732626O,13.0
VR,J14LA719618G,13.0
VR,Q18EA019560U,13.0
VR,,
VR,Q18GA043785Q,13.0
VR,Q18GA043995R,13.0
VR,Q18GA043879V,13.0
VR,Q18GA043779S,13.0
VR,Q18EA019563X,13.0
VR,Q18GA043264W,13.0
VR,Q18EA019757F,13.0
VR,J14LA732603H,13.0
VR,J14LA719721E,13.0
VR,Q18EA018493W,13.0
VR,Q19GA004887O,13.0
VR,Q18GA043713A,13.0
VR,J17LA638996E,13.0
VR,Q18GA037873A,13.0
VR,Q19GA005184U,13.0
VR,D12TA089821G,13.0
VR,Q19GA023790M,13.0
VR,Q19GA023753H,13.0
VR,Q19GA023753H,13.0
VR,Q19GA005202F,13.0
VR,J17LA638656N,13.0
VR,D12TA089627G,13.0
VR,Q21BC000448V,40.0
VR,Q18GA043348Z,13.0
VR,Q18GA043453Z,13.0
VR,Q18GA043453Z,13.0
VR,Q18GA043324R,13.0
VR,D10XF125299T,50.0
VR,D02TG054281,65.0
VR,Q21GA037450Q,13.0
VR,Q18GA043320N,13.0
VR,Q18EA018451M,13.0
VR,Q18GA043213L,13.0
VR,Q18GA043323Q,13.0
VR,Q18GA043425V,13.0
VR,Q19GA023736G,13.0
VR,Q18EA019478B,13.0
VR,Q19GA023654F,13.0
VR,Q18EA019813W,13.0
VR,Q18GA043443XP,13.0
VR,Q19GA023644D,13.0
VR,J17LA638653K,13.0
VR,Q21GA031237F,13.0
VR,64554127,13.0
VR,Q18GA043123K,13.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,Q21GA046057C,13.0
VR,Q18GA043054O,13.0
VR,,
VR,J15LA851127V,13.0
VR,Q18GA043714D,13.0
VR,,
VR,Q18GA038040X,13.0
VR,Q19GA023547D,13.0
VR,6171677,13.0
VR,Q21GA046143Z,13.0
VR,Q18GA043679P,13.0
VR,,
VR,,
VR,Q18GA043426W,13.0
VR,,
VR,Q18EA019469A,13.0
VR,Q18EA019680B,13.0
VR,Q18EA019681C,13.0
VR,Q18EA019675E,13.0
VR,C18LA220064W,13.0
VR,Q18EA019677G,13.0
VR,,
VR,Q19GA023674J,13.0
VR,Q18GA043319U,13.0
VR,Q18EA019679I,13.0
VR,Q19GA024010F,13.0
VR,Q19GA005281U,13.0
VR,Q18EA019620P,13.0
VR,Q18EA019673C,13.0
VR,J17LA638831K,13.0
VR,D12TA089417Y,13.0
VR,J15LA851473K,13.0
VR,Q19GA005210F,13.0
VR,,
VR,J15LA851422Z,13.0
VR,J12OA023618D,13.0
VR,,
VR,J15LA850706E,13.0
VR,J15LA851217W,13.0
VR,16821,13.0
VR,Q18GA043573G,13.0
VR,,
VR,C18LA220055V,13.0
VR,Q19GA023916I,13.0
VR,J14LA732750R,13.0
VR,Q18GA043300J,13.0
VR,Q18GA043322P,13.0
VR,Q21EA037256K,13.0
VR,Q21EA037256K,13.0
VR,J15LA851527H,13.0
VR,J15LA851526G,13.0
VR,J15LA851528I,13.0
VR,Q22GA021037D,13.0
VR,Q18GA043994Q,13.0
VR,,
VR,1991,13.0
VR,Q18GA043228S,13.0
VR,Q18EA019682D,13.0
VR,J17LA638863S,13.0
VR,Q19GA023550Y,13.0
VR,Q18GA043040I,13.0
VR,J15LA851516E,13.0
VR,J15LA851270B,13.0
VR,J17LA639010L,13.0
VR,J15LA851279K,13.0
VR,J14LA719611Z,13.0
VR,Q18GA043728H,13.0
VR,J17LA638840O,13.0
VR,,
VR,64703101,13.0
VR,64703915,13.0
VR,J14LA719718J,13.0
VR,J221082,13.0
VR,J14LA732727S,13.0
VR,J15LA851277I,13.0
VR,Q18GA043614Y,13.0
VR,6171681,13.0
VR,Q18GA043582H,15.0
VR,Q18GA043582H,15.0
VR,Q19GA005271S,13.0
VR,Q21GA045935T,13.0
VR,Q21EA037255P,13.0
VR,Q21EA037255P,13.0
VR,Q18GA038084J,13.0
VR,Q21GA031142Z,13.0
VR,Q18EA019809A,13.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,Q22GA021009Z,13.0
VR,Q18EA019473W,13.0
VR,J15LA850364C,13.0
VR,J15LA850366E,13.0
VR,J14LA732620I,13.0
VR,Q18EA019820V,13.0
VR,Q18GA043205L,13.0
VR,Q18GA043596N,13.0
VR,,
VR,J17LA638924O,13.0
VR,Q21GA031221X,13.0
VR,Q18EA019676F,13.0
VR,,
VR,J17LA639051,13.0
VR,Q19GA005150K,13.0
VR,Q19GA005217N,13.0
VR,Q19GA005214J,13.0
VR,74775396,13.0
VR,Q19GA023817G,13.0
VR,Q19GA023812P,13.0
VR,Q19GA023787R,13.0
VR,Q18EA019346Q,13.0
VR,Q18EA019346Q,13.0
VR,Q18GA043064Q,13.0
VR,Q19GA023780K,13.0
VR,,
VR,Q19GA024003G,13.0
VR,Q19GA004949L,13.0
VR,,
VR,J15LA850983X,13.0
VR,J17LA638907N,13.0
VR,74775392,13.0
VR,74775380,13.0
VR,74775381,13.0
VR,Q19GA023929N,13.0
VR,J17LA638909N,13.0
VR,Q19GA005282V,13.0
VR,Q18GA043236S,13.0
VR,Q18EA019742Y,13.0
VR,Q19GA023775W,13.0
VR,Q18GA043833H,13.0
VR,J11LA203548T,13.0
VR,,
VR,Q19GA005234W,13.0
VR,J14LA732692Y,13.0
VR,C18LA220060S,13.0
VR,J14LA732565S,13.0
VR,Q18EA019559,13.0
VR,987319_MIG,13.0
VR,J14LA732736T,13.0
VR,Q19GA023816F,13.0
VR,,
VR,Q18EA019654Z,13.0
VR,Q21GA031134Z,13.0
VR,,
VR,Q19GA023788S,13.0
VR,Q18EA019728A,13.0
VR,Q18GA049229T,13.0
VR,Q21EA037162L,13.0
VR,J15LA851377L,13.0
VR,Q19GA005050H,13.0
VR,,
VR,Q19GA023968U,13.0
VR,Q18EA019689K,13.0
VR,Q19GA023779R,13.0
VR,Q18EA019692F,13.0
VR,Q18EA019700O,13.0
VR,,
VR,Q18EA019685G,13.0
VR,,
VR,Q18EA018489A,13.0
VR,Q21GA031266K,13.0
VR,Q19GA004919F,13.0
VR,Q18EA019693G,13.0
VR,Q18EA019683E,13.0
VR,Q18EA019688J,13.0
VR,Q18GA043446A,13.0
VR,Q18EA018474T,13.0
VR,Q18GA043662G,13.0
VR,Q18EA019657C,13.0
VR,Q21GA046026V,13.0
VR,Q18GA043820C,13.0
VR,J15LA850502U,13.0
VR,Q21GA045989H,13.0
VR,C18LA220104N,13.0
VR,Q18EA019698L,13.0
VR,Q18EA019684F,13.0
VR,Q19GA023873O,13.0
VR,Q18EA019644X,13.0
VR,Q18EA019472V,13.0
VR,Q19GA023749L,13.0
VR,Q19GA005283W,13.0
VR,J17LA638654L,13.0
VR,,
VR,Q19GA005216L,13.0
VR,A11OA216175M,13.0
VR,Q19GA005319R,13.0
VR,Q19GA005319R,13.0
VR,Q21GA046092F,13.0
VR,Q21GA045921N,13.0
VR,Q18EA019701P,13.0
VR,,
VR,C18LA220051R,13.0
VR,Q18EA019702Q,13.0
VR,J14LA732622K,13.0
VR,99157694,13.0
VR,Q18GA043717E,13.0
VR,Q18EA019640T,13.0
VR,Q21GA046181F,13.0
VR,Q18EA019641U,13.0
VR,J15LA837037I,13.0
VR,Q18EA019691E,13.0
VR,Q19GA023820B,13.0
VR,J14LA719653J,13.0
VR,Q18EA019703R,13.0
VR,Q19GA023941J,13.0
VR,D11CA267876A,13.0
VR,J15LA851486P,13.0
VR,Q18GA043778R,13.0
VR,J15LA851419E,13.0
VR,Q18EA019629Y,13.0
VR,Q19GA005054L,13.0
VR,Q18EA019470T,13.0
VR,Q18GA043853L,13.0
VR,Q19GA023934K,13.0
VR,Q18EA018491V,13.0
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,,
VR,Q18EA019694H,13.0
VR,J15LA851330W,13.0
VR,Q18EA019867K,13.0
VR,Q18GA043056Q,13.0
VR,Q18GA043869T,13.0
VR,Q18EA019477A,13.0
VR,Q18GA043577K,13.0
VR,Q18GA043577K,13.0
VR,J15LA851255L,13.0
VR,J15LA851253A,13.0
VR,J15LA851252Z,13.0
VR,Q18GA043311M,13.0
VR,,
VR,C18LA220056W,13.0
VR,Q18GA043307Q,13.0
VR,Q18EA019532O,13.0
VR,Q18GA043996S,13.0
VR,Q21GA046141X,13.0
VR,Q19GA005097W,13.0
VR,J15LA851258F,13.0
VR,J130A117603W,13.0
VR,Q19GA023577J,13.0
VR,J17LA638853Q,13.0
VR,D12TA089668P,13.0
VR,G17WA142214X,13.0
VR,Q19GA023974S,13.0
VR,Q19GA023783N,13.0
VR,,
VR,Q19GA005187X,13.0
VR,Q18EA019498F,13.0
VR,J15LA851372G,13.0
VR,Q19GA023799V,13.0
VR,Q18GA004974A,13.0
VR,Q18GA043316R,13.0
VR,Q21GA046120S,13.0
VR,Q19GA005022D,13.0
VR,Q18EA019696J,13.0
VR,Q21EA037196V,13.0
VR,Q18GA043313O,13.0
VR,J15LA851067A,13.0
VR,Q18GA037876D,13.0
VR,Q18GA042880K,13.0
VR,Q18GA042880K,13.0
VR,Q18GA042880K,13.0
VR,Q18GA043588N,13.0
VR,Q19GA004938I,13.0
VR,J17LA638941P,13.0
VR,Q19GA004897Q,13.0
VR,Q18EA019645Y,13.0
VR,Q21GA046049C,13.0
VR,Q18GA043314P,13.0
VR,Q18GA043421R,13.0
VR,Q19GA023573F,13.0
VR,Q18EA019652X,13.0
VR,,
VR,,
VR,J14LA732547Q,13.0
VR,,
VR,Q21GA045968C,13.0
VR,J17LA638812H,13.0
VR,Q18GA043448C,13.0
VR,Q18GA043448C,13.0
VR,J14LA728197H,13.0
VR,Q21EA037182P,13.0
VR,J15LA851109T,13.0
VR,,
VR,Q19GA004898R,13.0
VR,Q18EA019759H,13.0
VR,J15LA851161X,13.0
VR,J15LA851068B,13.0
VR,Q18EA019760A,13.0
VR,Q19GA005064W,13.0
VR,,
VR,,
VR,,
VR,J14LA732589A,13.0
VR,Q18EA019690D,13.0
VR,Q19GA005052J,13.0
VR,Q18GA043309S,13.0
VR,Q18EA019795L,13.0
VR,Q18GA043231A,13.0
VR,Q18GA043506V,13.0
VR,Q18EA019695I,13.0
VR,74973950,13.0
VR,Q19GA005001Y,13.0
VR,Q18GA043204K,13.0
VR,,
VR,Q18EA019341L,13.0
VR,Q18EA019328O,13.0
VR,Q18EA019339R,13.0
VR,Q19GA005043I,13.0
VR,Q19GA005004B,13.0
VR,Q18GA042932F,13.0
VR,Q18GA042932F,13.0
VR,Q18EA019828D,13.0
VR,,
VR,74982585,13.0
VR,J15LA850396K,13.0
VR,74982492,13.0
VR,J15LA851510Y,13.0
VR,J17LA639030P,13.0
VR,Q18GA043369E,13.0
