cod_concesion,cod_tipo_sujeto,COD_SUMINISTRO,SECTOR,COD_TIPO_SUMINISTRO,COD_CONTADOR_ACT
VR,PER,983958,3.2,CONT,J17LA638731H
VR,PER,983971,2.2,CONT,J13OA117611W
VR,PER,983972,2.2,CONT,J13OA117616B
VR,PER,983974,,CONT,5116883
VR,PER,984023,2.1,CONT,Q18GA037928Y
VR,PER,984031,2.2,CONT,Q18GA037934W
VR,PER,984032,2.2,CONT,Q19GA004976O
VR,ENP,984035,3.2.1,CONT,D11CA267736P
VR,SOC,984037,3.2.1,SIN_CONT,
VR,PER,984050,0,CONT,Q18EA018427M
VR,PER,40000100034,0,CONT,Q18EA018427M
VR,ENP,984059,3.1,CONT,Q20BE000282W
VR,ENP,984069,3.1,CONT,A15JC001298V
VR,ENP,984070,,CONT,5805220
VR,PER,984077,0,CONT,Q19GA005118K
VR,PER,984079,3.1,CONT,Q18GA043831F
VR,PER,984081,2,CONT,Q21GA031131
VR,PER,984087,0,CONT,Q19GA004852D
VR,PER,984092,0,CONT,Q18GA042873L
VR,PER,984094,0,CONT,Q19GA023798U
VR,PER,984103,3.2.1,CONT,J17LA638916O
VR,PER,998929,3.2,CONT,Q21GA031108X
VR,PER,984104,3.2,CONT,Q21GA0231111S
VR,SOC,984107,3.2,CONT,Q18EA019480V
VR,PER,984109,3.1,CONT,Q18GA043330P
VR,PER,984116,3.2,SIN_CONT,Q21GA031101C
VR,PER,40000100295,,CONT,Q21GA031101C
VR,ENP,984125,3,CONT,Q18EA019910W
VR,ENP,984126,3.1,CONT,54324768
VR,PER,984127,3.2,CONT,Q21EA037204E
VR,PER,984145,0,CONT,Q18GA043771K
VR,PER,984153,3.2.1,CONT,D12TA089309V
VR,ENP,984163,2.1,CONT,Q21EA037191W
VR,PER,984165,2.2,CONT,J15LA850975X
VR,PER,999289,2.2,CONT,J15LA850973V
VR,PER,984167,2.2,CONT,J15LA851082Z
VR,PER,984177,2.2,CONT,Q18GA043325S
VR,PER,984179,2,CONT,Q18GA0438716P
VR,PER,984186,2.2,CONT,Q18GA04329F
VR,PER,984191,3.1,CONT,Q21EA037356T
VR,PER,984193,0,CONT,J14LA719573K
VR,PER,984197,2.2,CONT,J17LA639049A
VR,PER,984206,0,CONT,Q18GA043724D
VR,PER,984207,3.2.1,CONT,C18LA220109S
VR,SOC,984214,3.2.1,CONT,54413358
VR,PER,985099,3.2.1,CONT,C18LA220020K
VR,PER,984220,3.2,CONT,Q18EA019818B
VR,PER,984221,3.2,CONT,Q19GA023885S
VR,PER,984228,3.2.1,CONT,J15LA850496N
VR,PER,985154,3.2.1,CONT,J15LA850498P
VR,PER,996907,3.2.1,CONT,J15LA850497O
VR,PER,998271,3.2.1,CONT,J15LA850483I
VR,PER,984231,2.1,CONT,Q18EA019912Y
VR,PER,984233,2.2,CONT,Q19GA005040F
VR,PER,984248,2.2,CONT,J15LA851267G
VR,PER,998669,2.2,CONT,Q21GA045994E
VR,PER,984249,0,CONT,Q19GA023737H
VR,PER,984251,2.1,CONT,D12TA089299K
VR,PER,984253,2.2,CONT,Q18GA042987V
VR,PER,984256,3.2,CONT,Q18GA043175W
VR,PER,984258,2.1,CONT,J14LA728117R_984258_FICT
VR,PER,984259,3.1,CONT,Q18EA019570W
VR,PER,984263,2.2,CONT,Q21GA031282K
VR,PER,984269,3,CONT,J15LA851188I
VR,PER,984270,3.2,CONT,Q18EA019617U
VR,PER,984271,3.2,CONT,Q18GA043197C
VR,PER,995944,3.2,CONT,Q19GA023969V
VR,PER,984277,3.2,CONT,J17LA638741J
VR,PER,984285,0,SIN_CONT,Q18EA019360O
VR,PER,40000100030,3,CONT,Q18EA019360O
VR,SOC,984286,3.2,SIN_CONT,
VR,PER,984289,3.2.1,CONT,C18LA220052S
VR,PER,984290,2.2,CONT,J14LA728181Z
VR,PER,984293,0,CONT,Q18EA019610N
VR,PER,984295,0,SIN_CONT,
VR,PER,984297,0,CONT,Q18EA019612P
VR,PER,984298,0,CONT,Q18EA019611O
VR,PER,984318,3.2.1,CONT,J15LA8509340
VR,CON,984320,3.2.1,CONT,J14LA728138W
VR,PER,984321,3.2.1,CONT,J17LA638706G
VR,PER,984323,3.2,CONT,Q19GA023884R
VR,PER,984341,3.2.1,CONT,C18LA220053T
VR,PER,984346,3.2.1,CONT,D12TA089318W
VR,PER,984348,2.2.1,CONT,J15LA837092P
VR,PER,989037,,SIN_CONT,
VR,PER,984357,3.2.1,CONT,Q21EA037244M
VR,PER,984359,3,CONT,Q18GA043122J
VR,ENP,984368,2.2.1,CONT,A13Q6041704Q
VR,PER,984382,3.2.1,CONT,C18LA220054U
VR,PER,984392,,SIN_CONT,
VR,PER,984394,3.1,SIN_CONT,
VR,PER,984395,0,SIN_CONT,
VR,PER,984401,3.2.1,CONT,C18LA220022M
VR,PER,984407,2.2.1,CONT,J17LA63825P
VR,PER,984452,2,CONT,Q18GA043499N
VR,PER,984465,3.2.1,CONT,C18LA220100J
VR,PER,984648,3.2.1,CONT,C18LA220096E
VR,PER,997610,3.2.1,CONT,C18LA220091Z
VR,PER,984477,,CONT,21008877
VR,PER,998464,3.1,CONT,J14LA732535M
VR,PER,984481,1,CONT,Q18GA043686O
VR,PER,984482,,SIN_CONT,
VR,PER,984485,1,CONT,J15LA851399R
VR,PER,984488,1,CONT,Q19GA004922A
VR,PER,984489,1,CONT,Q19GA004924C
VR,PER,984494,1,CONT,Q19GA004921Z
VR,PER,984499,1,CONT,Q19GA004925D
VR,PER,998877,0,CONT,Q19GA023566G
VR,PER,984500,1,CONT,Q18GA043738J
VR,PER,984503,1,CONT,Q19GA004935F
VR,PER,984507,1,CONT,Q19GA004928G
VR,PER,984511,3.2,CONT,Q18EA018461O
VR,PER,984515,3.2,CONT,Q18EA019338Q
VR,PER,984517,1,CONT,Q18GA043680I
VR,PER,984518,2,CONT,Q18GA043874J
VR,PER,984525,1,CONT,J15LA851392K
VR,PER,984526,2,CONT,Q18GA043873I
VR,PER,984529,2,CONT,Q19GA005139P
VR,PER,984530,0,CONT,J14LA719570H
VR,PER,984545,2,CONT,Q18GA043441V
VR,SOC,984546,3.2.1,CONT,C18LA220059Z
VR,PER,984552,1,CONT,J14LA728131P
VR,PER,987995,2.2,CONT,Q18GA043698S
VR,PER,984553,0,CONT,J15LA851334A
VR,PER,984555,1,CONT,J15LA851248D
VR,PER,984557,1,CONT,Q18GA043739K
VR,SOC,984558,2,SIN_CONT,
VR,PER,984560,,SIN_CONT,
VR,PER,984567,3.2.1,CONT,J15LA851091A
VR,PER,984568,3.2.1,CONT,J17LA638877V
VR,PER,984571,3.2.1,CONT,J17LA638702C
VR,PER,984573,1,CONT,Q18GA043744H
VR,PER,984584,2,CONT,Q18GA038035D
VR,PER,984585,3.1,CONT,J14LA728147X
VR,PER,984587,3.2.1,CONT,J17LA638931N
VR,PER,984593,3.2,CONT,J17LA638803G
VR,PER,984596,3.2,CONT,J17LA638989F
VR,PER,984599,3.2.1,CONT,J14LA732524J
VR,PER,984600,0,CONT,J14LA719682O
VR,PER,984601,0,CONT,J14LA719683P
VR,PER,984602,0,CONT,J15LA837103B
VR,PER,984604,3.2.1,CONT,Q21GA045810H
VR,PER,984606,3.1,CONT,Q18GA037913R
VR,PER,984611,3.2,CONT,Q18GA04343U
VR,PER,984614,2.2,CONT,Q19GA023896V
VR,PER,984636,3.1,CONT,J14LA732484S
VR,PER,999518,3.1,CONT,Q19GA023600R
VR,PER,984639,3.1,CONT,Q18GA043861L
VR,PER,984643,2,CONT,Q18GA042946L
VR,PER,984644,2,CONT,Q18EA019835C
VR,PER,984646,3.2.1,CONT,J15LA851396O
VR,PER,984651,2.1,CONT,Q18EA019488D
VR,PER,984656,3.2.1,CONT,Q18EA019499G
VR,PER,984657,2,CONT,J14LA719646K
VR,PER,984658,2,CONT,Q21GA045970W
VR,PER,984659,3.2,CONT,Q19GA023904E
VR,PER,984665,0,CONT,Q19GA023868R
VR,PER,984666,3.2,CONT,J17LA638994C
VR,PER,984672,0,CONT,Q18GA043715C
VR,ENP,984673,3,CONT,411851
VR,PER,984674,2,CONT,D12TA089338A
VR,PER,984678,2,CONT,D12TA089423W
VR,PER,984679,3.2,CONT,J17LA638995D
VR,PER,984686,3.2,CONT,Q18GA043269B
VR,PER,984695,3.2.1,CONT,J17LA638811G
VR,PER,984703,2.1,CONT,D12TA089353Z
VR,PER,984705,,SIN_CONT,
VR,PER,984709,2.2,CONT,Q18EA018431L
VR,PER,984710,3.2,CONT,Q19GA005090P
VR,PER,984712,2.2.1,CONT,J15LA837040D
VR,PER,984715,3.2,CONT,J17LA638988E
VR,PER,984727,3.2,CONT,Q19GA004892L
VR,PER,984752,3.2,CONT,J15LA8514551
VR,PER,984777,2,CONT,Q18GA043840G
VR,PER,984795,3,CONT,Q21GA031225B
VR,PER,984811,2,CONT,Q18GA043440U
VR,PER,984813,3.2,CONT,Q18EA018426L
VR,PER,984814,3.2.1,CONT,J17LA638709J
VR,PER,984829,3.1,CONT,Q19GA005203G
VR,SOC,984838,0,SIN_CONT,Q18EA019801S
VR,PER,40000100178,,CONT,Q18EA019801S
VR,SOC,984843,2.2,CONT,Q22GA020961A
VR,PER,984845,3.2,CONT,Q19GA004896P
VR,PER,984911,3.1,CONT,Q21GA046042V
VR,PER,984913,2,CONT,Q19GA004886N
VR,PER,984924,2.1,CONT,Q19GA004966M
VR,PER,984927,3.2.1,CONT,C18LA220057X
VR,PER,984947,2.2,SIN_CONT,
VR,PER,984950,3.2,SIN_CONT,
VR,PER,984953,,SIN_CONT,
VR,PER,984955,,SIN_CONT,
VR,PER,984957,,SIN_CONT,
VR,PER,984960,3.2.1,SIN_CONT,
VR,PER,984971,2.2,CONT,Q18EA009879O
VR,PER,984973,2.2,CONT,Q21GA031156F
VR,PER,984977,0,CONT,Q19GA023845K
VR,PER,984998,3.2,CONT,J17LA638997F
VR,PER,984999,3,CONT,Q21GA031139E
VR,SOC,985011,2.1,CONT,Q18GA043241P
VR,PER,985012,2,CONT,Q19GA005131H
VR,PER,985054,3,CONT,Q18EA019552U
VR,PER,985130,3.2,CONT,Q18EA019806X
VR,PER,985131,0,CONT,J15LA851459M
VR,PER,998884,3,CONT,Q21GA031226C
VR,PER,985144,3,CONT,J15LA837102A
VR,PER,985182,2.2,CONT,Q18GA043377S
VR,SOC,985183,2.2,CONT,J15LA850989D
VR,PER,985184,3.2,CONT,J17LA638762O
VR,PER,985199,3.1,CONT,Q19GA005175T
VR,PER,985200,3.2.1,CONT,J15LA850494L
VR,PER,985206,3.2,CONT,Q19GA005065O
VR,PER,985207,3.2,CONT,Q19GA023763J
VR,PER,985208,3.1,CONT,Q21EA037353Q
VR,PER,985220,3,CONT,Q19GA005220H
VR,PER,985224,3.2,CONT,Q21EA037237N
VR,PER,985227,3.1,CONT,J15LA850752K
VR,PER,985228,3.2,CONT,J14LA732464O
VR,PER,985245,3.1,CONT,J14LA732619P
VR,PER,985246,3.2.1,CONT,C18LA220075Z
VR,PER,985247,3.2.1,CONT,C18LA220078C
VR,SOC,985251,0,SIN_CONT,
VR,PER,985258,3.2.1,CONT,D11CA267705I
VR,PER,985278,3.1,CONT,J14LA732529O
VR,PER,985282,2.2,CONT,J14LA732674W
VR,PER,985283,0,CONT,Q18EA019453S
VR,PER,985285,3.2.1,CONT,C18LA220012K
VR,PER,985290,0,CONT,Q18EA019463U
VR,PER,985366,3.2,CONT,Q18EA019808Z
VR,PER,985367,3,CONT,Q18EA018447Q
VR,PER,985368,3,CONT,Q18EA019749F
VR,PER,985370,3.2,CONT,Q18EA019807Y
VR,PER,985375,3,CONT,Q18EA019745B
VR,PER,985380,3,CONT,Q18EA019573Z
VR,PER,985384,3.1,CONT,J14LA728145V
VR,PER,985385,3,CONT,Q18EA019744A
VR,PER,990117,2.2,CONT,D12TA089797X
VR,CON,985386,2.2,CONT,Q18GA043202I
VR,PER,985391,3,CONT,Q18EA019566A
VR,PER,985392,3,CONT,G17WA142213W
VR,PER,985393,2.1,CONT,J15LA851122Q
VR,PER,985394,3.1,CONT,Q18EA019541R
VR,PER,985396,3.1,SIN_CONT,
VR,PER,985405,0,CONT,Q18EA019616T
VR,PER,985406,0,CONT,Q21GA031186L
VR,PER,985417,3,CONT,Q18EA019580Y
VR,PER,985421,3.1,CONT,Q19GA005019I
VR,PER,985423,3,SIN_CONT,
VR,PER,985424,3,CONT,Q18EA018443M
VR,SOC,985429,3.2.1,SIN_CONT,J13OA117628F
VR,PER,40000100065,,CONT,J13OA117628F
VR,PER,985430,2,CONT,G17WA142215V
VR,PER,985432,3,CONT,Q18EA019746C
VR,PER,985433,3,CONT,Q18EA018445O
VR,PER,985437,3,CONT,Q18EA018442L
VR,PER,985440,3,CONT,Q18EA019758G
VR,PER,985441,3,CONT,Q18EA018446P
VR,PER,985447,3.2,CONT,Q19GA004907B
VR,PER,985448,2.2,CONT,J15LA837035G
VR,PER,985458,3.2.1,CONT,J15LA850404T
VR,PER,985459,3.2.1,CONT,C18LA220089F
VR,PER,985466,2,CONT,Q19GA004888P
VR,PER,985473,,SIN_CONT,
VR,PER,985474,3.2.1,SIN_CONT,
VR,PER,985476,3,CONT,Q18EA019756E
VR,PER,985479,3,CONT,Q18EA018450L
VR,PER,985485,3.2,CONT,Q18GA043830E
VR,PER,985488,2.2,CONT,J15LA850970S
VR,SOC,985489,3.2.1,CONT,Q18GA043767Q
VR,PER,985502,3,CONT,Q18EA019753B
VR,PER,985505,3,CONT,Q18EA019747D
VR,PER,985514,3.2,CONT,Q19GA004901V
VR,PER,985515,3.2,CONT,Q19GA004905Z
VR,PER,985518,3.2,CONT,Q19GA004908C
VR,PER,985521,3.2,CONT,Q19GA004909D
VR,PER,985522,2,CONT,Q18GA043367C
VR,PER,985523,3.2,SIN_CONT,Q18EA0182428N
VR,PER,40000100052,3.2,CONT,Q18EA0182428N
VR,PER,985525,3.2,CONT,Q19GA004902W
VR,PER,985527,0,CONT,Q18GA042899V
VR,PER,985549,2,CONT,Q18EA019827C
VR,PER,985593,2.2.1,CONT,J15LA851234X
VR,PER,985597,2.2,CONT,Q18GA043198D
VR,PER,985600,3,CONT,Q18EA018441K
VR,PER,985602,3.2.1,CONT,C18LA220058V
VR,PER,985608,3,CONT,Q19GA023743F
VR,SOC,985614,,SIN_CONT,
VR,PER,985625,3.1,CONT,J14LA732690W
VR,PER,985627,3.2,CONT,J17LA638819O
VR,PER,985629,3.1,CONT,Q18GA043719G
VR,PER,985636,2,CONT,Q18EA019826B
VR,PER,985652,3.1,CONT,Q19GA023588M
VR,PER,985654,3.1,CONT,Q18GA043832G
VR,PER,985659,3,CONT,Q18EA019761B
VR,PER,985662,3.2,CONT,J17LA638797Z
VR,PER,985667,,SIN_CONT,
VR,PER,985682,0,CONT,J14LA732553O
VR,PER,985706,3,CONT,Q19GA005212H
VR,PER,985713,3,CONT,Q18EA019579F
VR,PER,985724,3.2.1,CONT,Q18GA043191W
VR,PER,985725,2.2,CONT,Q21GA031195M
VR,PER,985734,3.1,CONT,J15LA851274F
VR,PER,985735,2.1,CONT,Q21GA046103R
VR,PER,985740,2.1,CONT,Q21GA046922O
VR,PER,985747,2.2,SIN_CONT,
VR,PER,985750,0,CONT,Q21GA045824N
VR,PER,985751,2,CONT,Q18EA018424J
VR,PER,985753,2.1,CONT,Q21GA046218B
VR,PER,985754,2.1,CONT,Q22GA021008Y
VR,PER,985763,3.2.1,CONT,D11LA203536P
VR,PER,985768,3.1,CONT,J15LA851004L
VR,PER,985769,1,CONT,Q19GA004990C
VR,PER,985770,3,CONT,Q18EA018505J
VR,PER,985771,3.2,SIN_CONT,Q18EA019378Y
VR,PER,40000100293,,CONT,Q18EA019378Y
VR,PER,985774,3.1,CONT,D12TA089743J
VR,PER,985790,0,CONT,Q18GA043548F
VR,PER,985792,3,CONT,Q18EA019717X
VR,PER,985794,2.1,CONT,Q19GA023758M
VR,PER,985796,3,CONT,Q21EA037231H
VR,CON,985799,3,CONT,Q18EA019752A
VR,PER,985802,3,CONT,Q18GA042995U
VR,PER,985806,2.1,CONT,Q18EA019491Y
VR,PER,985811,3.2,CONT,Q18GA043267Z
VR,PER,985812,3.1,CONT,Q19GA023585J
VR,PER,985815,3,CONT,Q18EA018449S
VR,PER,985819,3.2,CONT,Q18EA019805W
VR,PER,985823,2.2,CONT,Q18GA043696Q
VR,PER,985833,3.1,CONT,Q18EA01936U
VR,PER,985842,3.2.1,CONT,J14LA72813S
VR,PER,985843,3.2,CONT,J14LA732473
VR,PER,985853,3,CONT,Q18EA019751Z
VR,PER,985854,3,CONT,Q18EA019750Y
VR,PER,985856,2,CONT,J14LA732728T
VR,PER,985862,0,CONT,D12TA089873S
VR,PER,985870,2.2,CONT,Q19GA005190S
VR,PER,985873,0,CONT,Q19GA005240L
VR,PER,985874,2,CONT,J14LA732713M
VR,PER,985875,3,CONT,Q18GA43216O
VR,PER,985876,2.2,CONT,Q18GA043326T
VR,PER,985882,2.1,CONT,Q18GA043214M
VR,PER,985900,3.2,CONT,J14LA732548R
VR,PER,995775,3.2,CONT,Q18EA018465S
VR,PER,985926,3.1,CONT,Q18EA019522O
VR,PER,985928,3.2,SIN_CONT,
VR,PER,985929,3.1,CONT,J15LA850753L
VR,PER,985935,3,CONT,Q18EA019649C
VR,SOC,985944,2.1,CONT,Q18EA019353P
VR,PER,985949,0,CONT,Q19GA023846L
VR,PER,998518,0,CONT,Q18GA043341T
VR,PER,985950,3,CONT,Q19GA023927L
VR,PER,985955,3,CONT,Q18EA019648B
VR,PER,985964,3.2,CONT,Q18EA018500E
VR,PER,985978,3.2.1,CONT,Q18GA043429Z
VR,PER,985985,1,CONT,Q18GA043678O
VR,PER,985986,1,CONT,Q19GA004926E
VR,ENP,985993,0,CONT,Q18GA043671H
VR,PER,986008,3.2,CONT,J17LA638991Z
VR,PER,986022,0,CONT,Q18EA019554W
VR,PER,986024,3.2,CONT,Q18EA019471U
VR,PER,986036,0,CONT,Q18EA019561V
VR,PER,986043,3,CONT,J17LA638746O
VR,SOC,986049,,SIN_CONT,
VR,SOC,986050,,SIN_CONT,
VR,PER,986051,3.2,CONT,Q18GA043283Z
VR,PER,986058,0,CONT,Q19GA005051I
VR,PER,986072,0,CONT,Q18EA019562W
VR,PER,986074,0,CONT,Q18GA043782N
VR,PER,986075,0,SIN_CONT,Q19GA023838L
VR,PER,40000100185,,CONT,Q19GA023838L
VR,PER,986076,0,CONT,Q18EA018459U
VR,PER,986077,,CONT,64661309
VR,PER,986079,0,CONT,Q18GA043877T
VR,PER,986093,0,CONT,Q18GA043774N
VR,PER,986107,2.2,CONT,Q18GA043452Y
VR,PER,986114,0,CONT,Q19GA004867K
VR,PER,986119,0,CONT,Q18GA043707C
VR,PER,986133,2.2,CONT,Q18GA043410O
VR,PER,986135,0,CONT,Q18EA018460N
VR,PER,986138,0,CONT,Q19GA005055M
VR,PER,986146,0,CONT,Q21GA046128A
VR,PER,986152,0,CONT,Q18GA043716D
VR,PER,986156,3.2,CONT,J17LA638833M
VR,PER,986159,3.1,CONT,Q18GA043760H
VR,SOC,986164,3.1,SIN_CONT,Q21EA037179U
VR,PER,40000100265,,CONT,Q21EA037179U
VR,PER,986178,3.2,CONT,Q18GA043086W
VR,PER,986179,3.2.1,CONT,Q21GA045759V
VR,SOC,986180,,CONT,19026082
VR,SOC,986181,,CONT,991085150
VR,PER,986188,,SIN_CONT,
VR,CON,986190,3.2,CONT,Q18GA043276A
VR,PER,986193,0,CONT,Q18EA019727Z
VR,PER,986194,0,CONT,Q19GA005058P
VR,PER,986195,0,CONT,Q18GA043712Z
VR,PER,986199,3.2,CONT,Q19GA004904Y
VR,PER,986207,2,CONT,Q18GA043879O
VR,PER,997694,2,CONT,Q18EA019849I
VR,PER,986208,3.2.1,CONT,Q18GA0138235F
VR,PER,986210,3.2,CONT,Q21GA045739R
VR,PER,986218,0,CONT,Q18GA043884S
VR,PER,986219,2.2.1,CONT,J15LA837089U
VR,PER,986221,2.1,CONT,Q19GA023857O
VR,PER,986223,0,CONT,J14LA732615L
VR,PER,996051,0,CONT,J14LA719634G
VR,PER,986236,0,CONT,Q18GA043711Y
VR,SOC,986238,2.1,CONT,Q18GA019472L
VR,PER,986242,3.1,CONT,J14LA732716P
VR,PER,986245,3.1,CONT,J14LA732626O
VR,PER,986249,0,CONT,J14LA719618G
VR,PER,986251,0,CONT,Q18EA019560U
VR,PER,986252,3.1,SIN_CONT,
VR,PER,986254,3.1,CONT,Q18GA043785Q
VR,PER,986258,2,CONT,Q18GA043995R
VR,PER,986259,0,CONT,Q18GA043879V
VR,PER,986273,0,CONT,Q18GA043779S
VR,PER,986279,0,CONT,Q18EA019563X
VR,PER,986286,3.1,CONT,Q18GA043264W
VR,PER,986302,3,CONT,Q18EA019757F
VR,PER,986304,3,CONT,J14LA732603H
VR,PER,986305,0,CONT,J14LA719721E
VR,PER,986311,2,CONT,Q18EA018493W
VR,PER,986310,2,CONT,Q19GA004887O
VR,PER,986312,0,CONT,Q18GA043713A
VR,PER,986329,3.2,CONT,J17LA638996E
VR,PER,986347,3,CONT,Q18GA037873A
VR,PER,986348,2.2,CONT,Q19GA005184U
VR,PER,986351,2.1,CONT,D12TA089821G
VR,SOC,986353,2.2.1,CONT,Q19GA023790M
VR,PER,986357,0,SIN_CONT,Q19GA023753H
VR,PER,40000100147,,CONT,Q19GA023753H
VR,PER,986360,3.1,CONT,Q19GA005202F
VR,PER,986376,2.2,CONT,J17LA638656N
VR,PER,986442,2,CONT,D12TA089627G
VR,ENP,986454,3.2,CONT,Q21BC000448V
VR,ENP,986455,3.2.1,CONT,Q18GA043348Z
VR,ENP,986456,2.1,CONT,Q18GA043453Z
VR,PER,40000100105,,CONT,Q18GA043453Z
VR,PER,986464,3.1,CONT,Q18GA043324R
VR,SOC,986466,3.1,CONT,D10XF125299T
VR,SOC,986467,3.1,CONT,D02TG054281
VR,PER,986475,3.1,SIN_CONT,Q21GA037450Q
VR,PER,986476,3.1,CONT,Q18GA043320N
VR,PER,986478,0,CONT,Q18EA018451M
VR,PER,986479,3,CONT,Q18GA043213L
VR,PER,986481,3.1,CONT,Q18GA043323Q
VR,PER,986482,0,CONT,Q18GA043425V
VR,SOC,986486,0,CONT,Q19GA023736G
VR,PER,986507,3.2,CONT,Q18EA019478B
VR,PER,986508,2,CONT,Q19GA023654F
VR,PER,986510,3.2.1,CONT,Q18EA019813W
VR,PER,986512,2,CONT,Q18GA043443XP
VR,PER,986520,3.2,CONT,Q19GA023644D
VR,PER,986523,2.2,CONT,J17LA638653K
VR,PER,986526,2,CONT,Q21GA031237F
VR,PER,986528,,CONT,64554127
VR,PER,986536,3,CONT,Q18GA043123K
VR,PER,986543,2,SIN_CONT,
VR,PER,986544,,SIN_CONT,
VR,SOC,986545,,SIN_CONT,
VR,PER,986547,3.1,SIN_CONT,
VR,PER,986548,,SIN_CONT,
VR,SOC,986549,,SIN_CONT,
VR,PER,986550,,SIN_CONT,
VR,PER,986551,2.2,SIN_CONT,
VR,PER,986552,,SIN_CONT,
VR,PER,986554,,SIN_CONT,
VR,SOC,986555,3.1,SIN_CONT,
VR,SOC,986557,,SIN_CONT,
VR,PER,986558,3.2.1,SIN_CONT,
VR,PER,986560,2.1,SIN_CONT,
VR,PER,986561,,SIN_CONT,
VR,PER,986571,0,CONT,Q21GA046057C
VR,PER,986579,3.2,CONT,Q18GA043054O
VR,PER,986586,3,SIN_CONT,
VR,PER,986587,3.1,CONT,J15LA851127V
VR,PER,986608,0,CONT,Q18GA043714D
VR,PER,986626,,SIN_CONT,
VR,PER,986627,3.2,CONT,Q18GA038040X
VR,SOC,986629,2.2.1,CONT,Q19GA023547D
VR,PER,986631,2.1,CONT,6171677
VR,PER,986688,2,CONT,Q21GA046143Z
VR,PER,986690,0,CONT,Q18GA043679P
VR,SOC,986697,2.1,SIN_CONT,
VR,SOC,986698,2.1,SIN_CONT,
VR,PER,986703,3.1,CONT,Q18GA043426W
VR,PER,986706,0,SIN_CONT,
VR,PER,986712,3.2,CONT,Q18EA019469A
VR,PER,986724,3,CONT,Q18EA019680B
VR,PER,986725,3,CONT,Q18EA019681C
VR,PER,986726,3,CONT,Q18EA019675E
VR,SOC,986729,3.2.1,CONT,C18LA220064W
VR,PER,986731,3,CONT,Q18EA019677G
VR,PER,986739,,SIN_CONT,
VR,PER,986761,3.2,CONT,Q19GA023674J
VR,PER,986763,3.1,CONT,Q18GA043319U
VR,PER,986767,3,CONT,Q18EA019679I
VR,PER,986768,2.1,CONT,Q19GA024010F
VR,PER,986769,2.2,CONT,Q19GA005281U
VR,PER,986795,3.1,CONT,Q18EA019620P
VR,PER,986798,3.1,CONT,Q18EA019673C
VR,PER,986803,3.2,CONT,J17LA638831K
VR,PER,986804,2,CONT,D12TA089417Y
VR,PER,986806,2.2,CONT,J15LA851473K
VR,PER,986821,3.1,CONT,Q19GA005210F
VR,SOC,986824,2.2.1,SIN_CONT,
VR,PER,986827,2.2,CONT,J15LA851422Z
VR,PER,986831,3.2.1,CONT,J12OA023618D
VR,PER,986835,2,SIN_CONT,
VR,PER,986836,3.2.1,CONT,J15LA850706E
VR,PER,986837,2.2,CONT,J15LA851217W
VR,PER,986838,3.1,CONT,16821
VR,PER,986839,3.2.1,CONT,Q18GA043573G
VR,PER,986840,3,SIN_CONT,
VR,PER,986860,3.2.1,CONT,C18LA220055V
VR,PER,986861,2.1,CONT,Q19GA023916I
VR,PER,986870,2.2,CONT,J14LA732750R
VR,PER,986894,3.2,CONT,Q18GA043300J
VR,CON,986900,3.1,CONT,Q18GA043322P
VR,PER,986904,2.2,CONT,Q21EA037256K
VR,PER,40000100274,,CONT,Q21EA037256K
VR,PER,986905,2.2,CONT,J15LA851527H
VR,PER,986906,2.2,CONT,J15LA851526G
VR,PER,986907,2.2,CONT,J15LA851528I
VR,PER,986915,3.2.1,CONT,Q22GA021037D
VR,PER,986917,2,CONT,Q18GA043994Q
VR,PER,986918,,SIN_CONT,
VR,PER,986921,3.2.1,CONT,1991
VR,PER,986923,3.1,CONT,Q18GA043228S
VR,PER,986924,3,CONT,Q18EA019682D
VR,PER,996988,2.1,CONT,J17LA638863S
VR,PER,986930,2.2.1,CONT,Q19GA023550Y
VR,PER,986939,3.2,CONT,Q18GA043040I
VR,PER,986940,3.1,CONT,J15LA851516E
VR,PER,986951,3.1,CONT,J15LA851270B
VR,SOC,986962,2.2,CONT,J17LA639010L
VR,PER,986964,3.1,CONT,J15LA851279K
VR,PER,986967,0,CONT,J14LA719611Z
VR,SOC,986972,3.2.1,CONT,Q18GA043728H
VR,PER,986979,3.2,CONT,J17LA638840O
VR,PER,986989,,SIN_CONT,
VR,PER,986994,3.2,CONT,64703101
VR,PER,987006,,CONT,64703915
VR,PER,987015,3.2,CONT,J14LA719718J
VR,PER,987020,2.2,CONT,J221082
VR,PER,987031,2,CONT,J14LA732727S
VR,PER,987032,3.1,CONT,J15LA851277I
VR,PER,987035,0,CONT,Q18GA043614Y
VR,ENP,987055,3.1,CONT,6171681
VR,SOC,987057,3,SIN_CONT,Q18GA043582H
VR,PER,40000100213,,CONT,Q18GA043582H
VR,PER,987061,2.2,CONT,Q19GA005271S
VR,PER,987064,2.2,CONT,Q21GA045935T
VR,PER,987065,3.2.1,CONT,Q21EA037255P
VR,PER,40000100278,,CONT,Q21EA037255P
VR,PER,987067,3,CONT,Q18GA038084J
VR,PER,987071,3,CONT,Q21GA031142Z
VR,PER,987073,3.1,CONT,Q18EA019809A
VR,PER,987077,3,SIN_CONT,
VR,PER,987078,,SIN_CONT,
VR,PER,987079,,SIN_CONT,
VR,PER,987080,,SIN_CONT,
VR,SOC,987082,,SIN_CONT,
VR,PER,987085,3.2.1,SIN_CONT,
